newick1	newick2	format1	format2	count_taxa1	count_taxa2	correct_taxa_ratio	count_equal_length	count_unequal_length	mean_ham_dist	mean_ham_ratio	mean_edit_dist	mean_edit_dist_total	mean_edit_ratio	mean_edit_ratio_total	mean_abs_diff_leaf_dists	median_abs_diff_leaf_dists	mean_neg_diff_leaf_dists	median_neg_diff_leaf_dists	mean_pos_diff_leaf_dists	median_pos_diff_leaf_dists	mean_pairwise_dist_diff	median_pairwise_dist_diff	rf_dist	max_rf_dist	rf_ratio	count_orig_edges	ref_edges_in_source	count_missing_edges	count_common_edges	correct_edge_ratio	count_multifurcations_original	count_multifurcations_generated	random_distances	max_distance	amount_taxa	package	branch_lengths_displayed	circular_tree	right_to_left_orientation	multifurcations_allowed	branch_vertical_margin[px]	fontsize	linewidth[px]	taxa_only	topo_only	align_taxa	
original204118451786.nwk	finetuned204118451786.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	3.47	3.01	0	0	3.47	3.01	7.4667	7.4	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	9	3	ete3	False	False	False	False	68	18	4	False	False	False	
original204112588124.nwk	finetuned204112588124.nwk	5	0	21	21	0.9524	21	0	0.0952	0.9947	0.0952	0.0952	0.9947	0.9947	1.7025	1.835	0	0	1.7025	1.835	10.2772	10.38	6.0	30.0	0.8	34	0.9117647058823529	3	31	0.9118	2	2	True	4	21	phylo	False	False	False	True	10	18	1	False	False	False	
original204113759131.nwk	finetuned204113759131.nwk	5	0	20	20	0.95	19	1	0.65	0.95	0.15	0.15	0.9885	0.9885	0.9442	1.1	-0.9442	-1.1	0	0	5.2568	5.1	2.0	26.0	0.9231	31	0.967741935483871	1	30	0.9677	1	1	False	10.0	20	ete3	False	False	False	True	29	10	4	False	False	True	
original204106326332.nwk	finetuned204106326332.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	20.0	1.0	22	1.0	0	22	1.0	1	1	False	10.0	13	ete3	False	False	False	True	33	17	6	False	False	True	
original204134074166.nwk	finetuned204134074166.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	1.0657	1.25	-1.0657	-1.25	0	0	5.3082	5.18	4.0	22.0	0.8182	24	0.9166666666666666	2	22	0.9167	0	0	False	10.0	14	ete3	False	False	False	False	52	17	1	False	False	False	
original204124519025.nwk	finetuned204124519025.nwk	5	0	24	24	1.0	24	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.3333	0.0	3.0	39.0	0.9231	43	0.9534883720930233	2	41	0.9535	2	2	True	1	24	phylo	False	False	False	True	10	19	2	False	False	False	
original204109528979.nwk	finetuned204109528979.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.8889	1.0	3.0	11.0	0.7273	13	0.9230769230769231	1	12	0.9231	0	0	False	10.0	9	phylo	False	False	False	False	10	20	7	False	False	False	
original204123458955.nwk	finetuned204123458955.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4122	0.37	-0.4122	-0.37	0	0	3.1233	3.605	3.0	11.0	0.7273	13	0.9230769230769231	1	12	0.9231	0	0	False	10.0	9	ete3	False	False	False	False	51	10	2	False	False	True	
original204121018290.nwk	finetuned204121018290.nwk	5	0	25	25	0.96	24	1	0.72	0.96	0.08	0.08	0.9956	0.9956	1.8733	1.605	0	0	1.8733	1.605	15.7923	16.01	12.0	32.0	0.625	39	0.8461538461538461	6	33	0.8462	4	4	True	5	25	ete3	False	False	False	True	13	19	2	False	False	False	
original204057907749.nwk	finetuned204057907749.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.2857	0.0	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	False	10.0	7	phylo	False	False	False	False	10	17	1	False	False	False	
original204059532999.nwk	finetuned204059532999.nwk	5	0	22	22	0.9545	22	0	0.0455	0.9982	0.0455	0.0455	0.9982	0.9982	0.0	0.0	0	0	0	0	0.8	1.0	5.0	35.0	0.8571	37	0.9459459459459459	2	35	0.9459	0	0	False	10.0	22	ete3	False	False	False	False	35	11	8	False	False	True	
original204122916066.nwk	finetuned204122916066.nwk	5	0	17	17	0.9412	16	1	1.4706	0.9412	0.0588	0.0588	0.9977	0.9977	1.6744	1.835	-0.63	-0.63	1.8236	1.88	9.6203	9.53	0.0	26.0	1.0	28	1.0	0	28	1.0	0	0	True	6	17	ete3	False	False	False	False	80	9	1	False	False	True	
original204108796473.nwk	finetuned204108796473.nwk	5	0	20	20	0.95	19	1	0.65	0.95	0.1	0.1	0.9923	0.9923	3.68	3.59	0	0	3.68	3.59	28.7412	27.92	5.0	29.0	0.8276	32	0.9375	2	30	0.9375	1	1	True	9	20	phylo	False	False	False	True	10	19	1	False	False	False	
original204130533989.nwk	finetuned204130533989.nwk	5	0	6	6	0.8333	5	1	4.0	0.8333	0.1667	0.1667	0.9933	0.9933	3.332	3.01	0	0	3.332	3.01	12.1	9.91	2.0	4.0	0.5	6	0.8333333333333334	1	5	0.8333	0	0	True	7	6	phylo	False	False	False	True	10	19	1	False	False	False	
original204103516056.nwk	finetuned204103516056.nwk	5	0	20	18	0.9	18	0	1.25	0.9	1.25	1.3889	1.0	0.9	0.0	0.0	0	0	0	0	1.268	1.0	10.0	26.0	0.6154	31	0.8064516129032258	6	25	0.8065	2	2	False	10.0	20	phylo	False	False	False	True	10	20	3	False	False	False	
original204125444237.nwk	finetuned204125444237.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5385	1.0	1.0	19.0	0.9474	21	1.0	0	21	1.0	0	0	False	10.0	13	phylo	False	False	False	False	10	18	5	False	False	False	
original204107952386.nwk	finetuned204107952386.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.9667	0.76	0	0	0.9667	0.76	3.1867	2.83	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	9	3	ete3	False	False	False	True	52	20	4	False	False	False	
original204119632357.nwk	finetuned204119632357.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9123	1.0	6.0	28.0	0.7857	32	0.90625	3	29	0.9062	2	2	False	10.0	19	phylo	False	False	False	True	10	19	5	False	False	False	
original204105030942.nwk	finetuned204105030942.nwk	5	0	16	15	0.9375	15	0	0.875	0.9375	0.875	0.9333	1.0	0.9375	0.0	0.0	0	0	0	0	0.9333	1.0	5.0	23.0	0.7826	25	0.92	2	23	0.92	0	0	False	10.0	16	phylo	False	False	False	False	10	19	7	False	False	False	
original204058832943.nwk	finetuned204058832943.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.4094	0.0	1.0	29.0	0.9655	32	1.0	0	32	1.0	2	2	True	1	19	phylo	False	False	False	True	10	16	6	False	False	False	
original204110083459.nwk	finetuned204110083459.nwk	5	0	22	22	0.9545	22	0	0.0455	0.9959	0.0455	0.0455	0.9959	0.9959	1.0105	0.92	0	0	1.0105	0.92	8.6104	8.46	5.0	35.0	0.8571	37	0.9459459459459459	2	35	0.9459	0	0	True	3	22	phylo	False	False	False	False	10	18	1	False	False	False	
original204113283046.nwk	finetuned204113283046.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4557	0.41	0	0	0.4557	0.41	2.9276	3.18	1.0	7.0	0.8571	9	1.0	0	9	1.0	0	0	True	2	7	phylo	False	False	False	False	10	18	6	False	False	False	
original204120559049.nwk	finetuned204120559049.nwk	5	0	10	10	0.9	9	1	2.0	0.9	0.1	0.1	0.995	0.995	0.7178	0.76	-0.7178	-0.76	0	0	5.0711	5.66	0.0	12.0	1.0	14	1.0	0	14	1.0	0	0	True	2	10	phylo	False	False	False	False	10	16	4	False	False	False	
original204108179550.nwk	finetuned204108179550.nwk	5	0	20	19	0.9	18	1	1.45	0.9	0.7	0.7368	0.9967	0.9469	1.615	1.695	0	0	1.71	1.78	11.7863	11.52	9.0	27.0	0.6667	31	0.8387096774193549	5	26	0.8387	2	2	True	4	20	phylo	False	False	False	True	10	18	10	False	False	False	
original204117252945.nwk	finetuned204117252945.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4171	0.355	-0.21	-0.105	0.5	0.415	1.3924	1.08	2.0	22.0	0.9091	24	0.9583333333333334	1	23	0.9583	0	0	True	3	14	ete3	False	False	False	False	38	12	9	False	False	True	
original204133794426.nwk	finetuned204133794426.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	1.1014	0.9	-1.1014	-0.9	0	0	5.8049	5.5	2.0	20.0	0.9	23	0.9565217391304348	1	22	0.9565	1	1	False	10.0	14	ete3	False	False	False	True	61	8	3	False	False	False	
original204129968334.nwk	finetuned204129968334.nwk	5	0	18	18	0.9444	17	1	0.5	0.9444	0.0556	0.0556	0.9938	0.9938	2.8194	2.52	0	0	2.8194	2.52	24.4031	25.195	4.0	26.0	0.8462	28	0.9642857142857143	1	27	0.9643	0	0	True	8	18	phylo	False	False	False	False	10	16	4	False	False	False	
original204128631582.nwk	finetuned204128631582.nwk	5	0	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	16.0	1.0	18	1.0	0	18	1.0	0	0	False	10.0	11	ete3	False	False	False	True	98	18	10	False	False	False	
original203319530882.nwk	finetuned203319530882.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.2662	0.2	-0.2662	-0.2	0	0	2.5825	2.2	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	False	10.0	8	ete3	False	False	False	False	39	19	10	False	False	False	
original204118531916.nwk	finetuned204118531916.nwk	5	0	16	16	0.9375	15	1	1.3125	0.9375	0.125	0.125	0.994	0.994	0.0	0.0	0	0	0	0	0.6286	1.0	4.0	20.0	0.8	24	0.9166666666666666	2	22	0.9167	1	1	False	10.0	16	phylo	False	False	False	True	10	19	2	False	False	False	
original204102654373.nwk	finetuned204102654373.nwk	5	0	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	1.9283	2.445	0	0	1.9283	2.445	6.766	7.35	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	4	6	phylo	False	False	False	True	10	18	10	False	False	False	
original204101894074.nwk	finetuned204101894074.nwk	5	0	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.7286	0.735	-0.5788	-0.455	0.8143	0.81	3.551	3.51	12.0	38.0	0.6842	40	0.85	6	34	0.85	0	0	True	4	22	ete3	False	False	False	False	53	10	1	False	False	False	
original204120207104.nwk	finetuned204120207104.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	1.8625	1.88	-1.8625	-1.88	0	0	7.33	7.005	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	False	10.0	4	phylo	False	False	False	True	10	17	3	False	False	False	
original204126417850.nwk	finetuned204126417850.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	1.1333	1.03	-1.1333	-1.03	0	0	2.3067	2.43	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	3	ete3	False	False	False	True	82	17	2	False	False	False	
original204111689891.nwk	finetuned204111689891.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.63	0.685	-0.63	-0.685	0	0	2.8761	2.785	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	False	10.0	8	ete3	False	False	False	False	41	14	6	False	False	False	
original204100453913.nwk	finetuned204100453913.nwk	5	0	11	11	0.8182	9	2	3.8182	0.8182	0.1818	0.1818	0.9913	0.9913	0.8	0.9	-0.8	-0.9	0	0	6.2667	6.45	2.0	12.0	0.8333	14	0.9285714285714286	1	13	0.9286	0	0	False	10.0	11	ete3	False	False	False	False	17	10	9	False	False	True	
original204122463108.nwk	finetuned204122463108.nwk	5	0	11	11	1.0	11	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	16.0	1.0	18	1.0	0	18	1.0	0	0	False	10.0	11	phylo	False	False	False	False	10	17	10	False	False	False	
original204134241294.nwk	finetuned204134241294.nwk	5	0	22	20	0.8636	19	1	2.0909	0.8636	1.3636	1.5	0.9921	0.9019	1.6911	0.95	-0.3275	-0.28	2.0547	2.05	13.702	14.32	9.0	27.0	0.6667	31	0.8709677419354839	4	27	0.871	3	3	True	7	22	ete3	False	False	False	True	22	19	10	False	False	True	
original204115728173.nwk	finetuned204115728173.nwk	5	0	15	15	0.9333	14	1	1.0	0.9333	0.1333	0.1333	0.9911	0.9911	0.4593	0.425	-0.4229	-0.39	0.4957	0.6	2.1408	1.29	2.0	20.0	0.9	22	1.0	0	22	1.0	0	0	True	3	15	ete3	False	False	False	False	22	17	6	False	False	True	
original204107779976.nwk	finetuned204107779976.nwk	5	0	12	12	0.9167	12	0	0.0833	0.9969	0.0833	0.0833	0.9969	0.9969	0.0	0.0	0	0	0	0	0.3273	0.0	0.0	16.0	1.0	18	1.0	0	18	1.0	0	0	False	10.0	12	ete3	False	False	False	False	84	9	6	False	False	False	
original204117965952.nwk	finetuned204117965952.nwk	5	0	10	10	1.0	10	0	0.0	1.0	0.0	0.0	1.0	1.0	2.449	1.955	0	0	2.449	1.955	17.4098	17.63	2.0	14.0	0.8571	16	0.9375	1	15	0.9375	0	0	True	8	10	phylo	False	False	False	False	10	16	5	False	False	False	
original204115222178.nwk	finetuned204115222178.nwk	5	0	15	15	1.0	15	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.4952	0.0	1.0	23.0	0.9565	25	1.0	0	25	1.0	0	0	False	10.0	15	phylo	False	False	False	False	10	18	9	False	False	False	
original204056610969.nwk	finetuned204056610969.nwk	5	0	22	22	0.9545	21	1	0.8636	0.9545	0.0455	0.0455	0.9976	0.9976	2.1657	1.56	-0.75	-0.75	2.3147	1.71	12.0399	11.415	3.0	33.0	0.9091	36	0.9722222222222222	1	35	0.9722	1	1	True	10	22	ete3	False	False	False	True	53	9	10	False	False	False	
original204103075211.nwk	finetuned204103075211.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	1.9989	1.92	0	0	1.9989	1.92	16.3546	16.97	3.0	29.0	0.8966	31	1.0	0	31	1.0	0	0	True	5	19	ete3	False	False	False	False	62	16	7	False	False	True	
original204129493132.nwk	finetuned204129493132.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	1.8671	1.04	0	0	1.8671	1.04	9.7629	10.0	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	True	7	7	phylo	False	False	False	True	10	19	10	False	False	False	
original204107679385.nwk	finetuned204107679385.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.782	0.68	-0.782	-0.68	0	0	2.768	2.56	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	True	2	5	ete3	False	False	False	False	99	8	4	False	False	False	
original204116396454.nwk	finetuned204116396454.nwk	5	0	24	24	1.0	24	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4979	0.535	0	0	0.4979	0.535	5.2939	4.965	13.0	39.0	0.6667	41	0.8780487804878049	5	36	0.878	0	0	True	2	25	phylo	False	False	False	False	10	19	8	False	False	False	
original204121802909.nwk	finetuned204121802909.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	1.4522	1.49	-1.4522	-1.49	0	0	7.5978	8.195	1.0	11.0	0.9091	13	1.0	0	13	1.0	0	0	False	10.0	9	phylo	False	False	False	False	10	17	5	False	False	False	
original204131863269.nwk	finetuned204131863269.nwk	5	0	24	23	0.9583	23	0	0.7917	0.9583	0.7917	0.8261	1.0	0.9583	0.0	0.0	0	0	0	0	0.7273	1.0	4.0	36.0	0.8889	40	0.95	2	38	0.95	3	3	False	10.0	24	phylo	False	False	False	True	10	16	8	False	False	False	
original204131204025.nwk	finetuned204131204025.nwk	5	0	12	12	0.9167	12	0	0.0833	0.9964	0.0833	0.0833	0.9964	0.9964	0.0	0.0	0	0	0	0	0.0	0.0	0.0	16.0	1.0	18	1.0	0	18	1.0	0	0	True	1	12	phylo	False	False	False	False	10	18	8	False	False	False	
original204121372615.nwk	finetuned204121372615.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.4762	0.0	1.0	7.0	0.8571	9	1.0	0	9	1.0	0	0	False	10.0	7	phylo	False	False	False	True	10	17	7	False	False	False	
original204127692153.nwk	finetuned204127692153.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.384	0.39	0	0	0.384	0.39	0.748	0.71	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	True	2	5	phylo	False	False	False	False	10	20	8	False	False	False	
original204123170141.nwk	finetuned204123170141.nwk	5	0	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.1126	1.0	9.0	35.0	0.7429	38	0.8947368421052632	4	34	0.8947	2	2	False	10.0	22	ete3	False	False	False	True	97	17	6	False	False	False	
original203319872302.nwk	finetuned203319872302.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	1.202	0.97	-1.202	-0.97	0	0	4.714	5.655	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	False	10.0	5	phylo	False	False	False	False	10	20	9	False	False	False	
original204133990877.nwk	finetuned204133990877.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	1.244	1.23	-1.244	-1.23	0	0	4.762	4.885	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	False	10.0	5	ete3	False	False	False	True	68	15	9	False	False	False	
original204100653759.nwk	finetuned204100653759.nwk	5	0	20	19	0.95	19	0	1.25	0.95	1.25	1.3158	1.0	0.95	0.0	0.0	0	0	0	0	1.4152	1.0	5.0	31.0	0.8387	33	0.9393939393939394	2	31	0.9394	0	0	False	10.0	20	phylo	False	False	False	False	10	16	7	False	False	False	
original204128061571.nwk	finetuned204128061571.nwk	5	0	3	3	1.0	3	0	0.0	1.0	0.0	0.0	1.0	1.0	0.5067	0.56	-0.285	-0.285	0.95	0.95	0.6333	0.91	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	6	3	ete3	False	False	False	True	59	19	6	False	False	True	
original204102482285.nwk	finetuned204102482285.nwk	5	0	17	16	0.9412	16	0	0.4706	0.9412	0.4706	0.5	1.0	0.9412	0.8125	0.9	-0.8125	-0.9	0	0	6.8425	7.7	5.0	23.0	0.7826	27	0.8888888888888888	3	24	0.8889	2	2	False	10.0	17	ete3	False	False	False	True	42	9	6	False	False	True	
original204102208374.nwk	finetuned204102208374.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	2.0321	2.26	0	0	2.0321	2.26	17.7628	18.65	3.0	31.0	0.9032	33	0.9696969696969697	1	32	0.9697	0	0	True	5	19	ete3	False	False	False	False	53	10	1	False	False	True	
original204109422447.nwk	finetuned204109422447.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.7	0.9	-0.7	-0.9	0	0	2.7333	2.65	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	False	10.0	7	ete3	False	False	False	False	36	8	2	False	False	False	
original204125955933.nwk	finetuned204125955933.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	3.2422	3.14	0	0	3.2422	3.14	13.8506	13.075	2.0	12.0	0.8333	14	0.9285714285714286	1	13	0.9286	0	0	True	8	9	phylo	False	False	False	False	10	20	5	False	False	False	
original204101407570.nwk	finetuned204101407570.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	2.4615	2.69	-0.41	-0.41	2.6325	2.905	13.3731	14.045	2.0	20.0	0.9	22	0.9545454545454546	1	21	0.9545	0	0	True	9	13	phylo	False	False	False	False	10	16	6	False	False	False	
original204115962111.nwk	finetuned204115962111.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	1.8337	1.8	0	0	1.8337	1.8	8.5943	9.31	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	True	7	9	phylo	False	False	False	True	10	20	5	False	False	False	
original204111001810.nwk	finetuned204111001810.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	1.53	1.89	-1.53	-1.89	0	0	5.328	4.77	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	False	10.0	5	phylo	False	False	False	True	10	20	6	False	False	False	
original204111398423.nwk	finetuned204111398423.nwk	5	0	15	15	1.0	15	0	0.0	1.0	0.0	0.0	1.0	1.0	2.4993	1.55	-0.05	-0.05	2.6743	2.225	16.9787	17.19	2.0	24.0	0.9167	26	0.9615384615384616	1	25	0.9615	0	0	True	8	16	ete3	False	False	False	False	85	20	6	False	False	True	
original204127455499.nwk	finetuned204127455499.nwk	5	0	15	15	0.9333	14	1	1.7333	0.9333	0.0667	0.0667	0.9974	0.9974	3.3257	3.515	0	0	3.3257	3.515	21.5401	22.76	2.0	22.0	0.9091	24	0.9583333333333334	1	23	0.9583	0	0	True	8	15	ete3	False	False	False	False	73	16	8	False	False	True	
original204058414197.nwk	finetuned204058414197.nwk	5	0	22	22	0.9545	22	0	0.0455	0.9979	0.0455	0.0455	0.9979	0.9979	0.5524	0.6	-0.6105	-0.6	0	0	4.03	4.7	2.0	32.0	0.9375	36	0.9722222222222222	1	35	0.9722	1	1	False	10.0	22	ete3	False	False	False	True	100	12	3	False	False	False	
original204122310034.nwk	finetuned204122310034.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.67	0.67	-0.67	-0.67	0	0	3.2067	3.35	1.0	19.0	0.9474	21	1.0	0	21	1.0	0	0	False	10.0	13	ete3	False	False	False	True	19	13	3	False	False	True	
original204123577718.nwk	finetuned204123577718.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9474	1.0	13.0	31.0	0.5806	33	0.8181818181818182	6	27	0.8182	0	0	False	10.0	19	ete3	False	False	False	False	19	18	10	False	False	True	
original204107142195.nwk	finetuned204107142195.nwk	5	0	15	15	1.0	15	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	24.0	1.0	26	1.0	0	26	1.0	0	0	False	10.0	15	phylo	False	False	False	False	10	16	9	False	False	False	
original204113981865.nwk	finetuned204113981865.nwk	5	0	10	10	0.9	9	1	1.9	0.9	0.1	0.1	0.9947	0.9947	0.8111	0.44	-0.2333	-0.21	1.1	0.82	1.8683	1.43	2.0	10.0	0.8	14	0.8571428571428571	2	12	0.8571	2	2	True	6	10	phylo	False	False	False	True	10	18	10	False	False	False	
original204104779345.nwk	finetuned204104779345.nwk	5	0	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.3117	0.0	2.0	38.0	0.9474	40	0.975	1	39	0.975	0	0	True	1	22	ete3	False	False	False	False	41	15	3	False	False	False	
original204111850478.nwk	finetuned204111850478.nwk	5	0	20	20	1.0	20	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.1789	1.0	7.0	31.0	0.7742	34	0.9117647058823529	3	31	0.9118	1	1	False	10.0	20	phylo	False	False	False	True	10	18	7	False	False	False	
original204101223523.nwk	finetuned204101223523.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1	0.1	-0.1	-0.1	0	0	0.4476	0.5	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	True	1	7	ete3	False	False	False	True	14	20	9	False	False	False	
original204128133703.nwk	finetuned204128133703.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	3.0162	2.77	0	0	3.0162	2.77	20.2344	19.425	3.0	15.0	0.8	19	0.9473684210526315	1	18	0.9474	2	2	True	7	14	phylo	False	False	False	True	10	19	1	False	False	False	
original203320225378.nwk	finetuned203320225378.nwk	5	0	16	16	1.0	16	0	0.0	1.0	0.0	0.0	1.0	1.0	2.9519	2.8	0	0	2.9519	2.8	18.3457	19.45	8.0	26.0	0.6923	28	0.8571428571428571	4	24	0.8571	0	0	True	10	16	phylo	False	False	False	True	10	16	9	False	False	False	
original204110837836.nwk	finetuned204110837836.nwk	5	0	13	16	0.9231	12	1	1.3846	0.9231	0.2308	0.2308	0.989	0.989	0.7875	0.72	-0.804	-0.72	0.705	0.705	5.51	5.715	2.0	18.0	0.8889	20	0.95	1	19	0.95	0	0	True	3	14	ete3	False	False	False	True	62	14	9	False	False	True	
original203318783306.nwk	finetuned203318783306.nwk	5	0	11	11	0.9091	10	1	1.9091	0.9091	0.1818	0.1818	0.9913	0.9913	0.978	0.9	-0.978	-0.9	0	0	4.856	4.6	2.0	12.0	0.8333	15	0.9333333333333333	1	14	0.9333	1	1	True	1	11	ete3	False	False	False	True	34	8	2	False	False	False	
original204105537899.nwk	finetuned204105537899.nwk	5	0	16	16	1.0	16	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9333	1.0	7.0	25.0	0.72	28	0.8571428571428571	4	24	0.8571	1	1	False	10.0	17	phylo	False	False	False	True	10	19	2	False	False	False	
original204106657330.nwk	finetuned204106657330.nwk	5	0	14	14	1.0	14	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.967	1.0	2.0	20.0	0.9	22	1.0	0	22	1.0	0	0	False	10.0	14	phylo	False	False	False	False	10	20	2	False	False	False	
original204114456673.nwk	finetuned204114456673.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.3975	0.33	-0.28	-0.28	0.4367	0.38	1.2617	1.04	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	6	4	ete3	False	False	False	True	84	16	2	False	False	True	
original204133199052.nwk	finetuned204133199052.nwk	5	0	19	19	1.0	19	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9123	1.0	6.0	28.0	0.7857	32	0.90625	3	29	0.9062	1	1	False	10.0	19	phylo	False	False	False	True	10	19	4	False	False	False	
original204117465045.nwk	finetuned204117465045.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6786	1.0	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	True	1	8	phylo	False	False	False	True	10	18	7	False	False	False	
original204106527493.nwk	finetuned204106527493.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	1.4789	1.48	0	0	1.4789	1.48	8.2322	9.24	0.0	10.0	1.0	13	1.0	0	13	1.0	1	1	True	4	9	ete3	False	False	False	True	54	13	6	False	False	False	
original204108024684.nwk	finetuned204108024684.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1457	0.1	-0.17	-0.1	0	0	0.701	0.7	0.0	8.0	1.0	10	1.0	0	10	1.0	0	0	False	10.0	7	ete3	False	False	False	False	99	18	4	False	False	False	
